,word,lemma,onset,offset,section,sentence_index
8052,可能,可能,343.35,344.0,5,783
8053,这,这,344.58,344.73,5,783
8054,个,个,344.73,344.85,5,783
8055,人,人,344.85,345.0,5,783
8056,思想,思想,345.0,345.39,5,783
8057,不,不,345.39,345.52,5,783
8058,正常,正常,345.52,346.06,5,783
8059,但,但,346.89,347.05,5,784
8060,他,他,347.05,347.33,5,784
8061,比,比,347.33,347.49,5,784
8062,起,起,347.49,347.65,5,784
8063,国王,国王,347.65,348.14,5,784
8064,比,比,348.74,348.86,5,784
8065,起,起,348.86,349.01,5,784
8066,那,那,349.01,349.2,5,784
8067,个,个,349.2,349.3,5,784
8068,爱,爱,349.3,349.45,5,784
8069,虚荣,虚荣,349.45,349.87,5,784
8070,的,的,349.87,349.95,5,784
8071,人,人,349.95,350.15,5,784
8072,那个,那个,350.54,350.74,5,784
8073,实业家,实业家,350.74,351.32,5,784
8074,和,和,351.32,351.45,5,784
8075,酒鬼,酒鬼,351.45,351.96,5,784
8076,却,却,352.42,352.6,5,784
8077,要,要,352.6,352.71,5,784
8078,好,好,352.71,352.89,5,784
8079,些,些,352.89,353.24,5,784
8080,至少,至少,353.82,354.37,5,785
8081,他,他,354.55,354.69,5,785
8082,的,的,354.69,354.79,5,785
8083,工作,工作,354.79,355.12,5,785
8084,还,还,355.12,355.3,5,785
8085,有点儿,有点,355.3,355.62,5,785
8086,意义,意义,355.62,356.1,5,785
8087,当,当,356.73,356.88,5,786
8088,他,他,356.88,357.03,5,786
8089,点,点,357.03,357.26,5,786
8090,着,着,357.26,357.47,5,786
8091,了,了,357.47,357.66,5,786
8092,他,他,357.86,357.99,5,786
8093,的,的,357.99,358.06,5,786
8094,路灯,路灯,358.06,358.43,5,786
8095,时,时,358.43,358.71,5,786
8096,就,就,359.22,359.37,5,786
8097,像,像,359.37,359.55,5,786
8098,他,他,359.55,359.7,5,786
8099,增添,增添,359.7,360.08,5,786
8100,了,了,360.08,360.17,5,786
8101,一,一,360.17,360.25,5,786
8102,颗,颗,360.25,360.41,5,786
8103,星星,星星,360.41,360.86,5,786
8104,或,或,361.42,361.5,5,786
8105,是,是,361.5,361.65,5,786
8106,一,一,361.65,361.74,5,786
8107,朵,朵,361.74,361.86,5,786
8108,花,花,361.86,362.11,5,786
8109,当,当,362.79,362.94,5,787
8110,他,他,362.94,363.08,5,787
8111,熄灭,熄灭,363.08,363.5,5,787
8112,了,了,363.5,363.58,5,787
8113,路灯,路灯,363.58,363.92,5,787
8114,时,时,363.92,364.19,5,787
8115,就,就,364.68,364.83,5,787
8116,像,像,364.83,365.01,5,787
8117,让,让,365.01,365.15,5,787
8118,星星,星星,365.15,365.66,5,787
8119,或,或,365.88,365.99,5,787
8120,花朵,花朵,365.99,366.32,5,787
8121,睡,睡,366.32,366.5,5,787
8122,着,着,366.5,366.69,5,787
8123,了,了,366.69,366.83,5,787
8124,似的,似的,366.83,367.19,5,787
8125,这,这,367.69,367.8,5,788
8126,差事,差事,367.8,368.36,5,788
8127,真,真,368.59,368.79,5,788
8128,美妙,美妙,368.79,369.26,5,788
8129,就,就,369.88,370.04,5,789
8130,是,是,370.04,370.3,5,789
8131,真正,真正,370.47,370.82,5,789
8132,有用,有用,370.82,371.21,5,789
8133,的,的,371.21,371.3,5,789
8134,了,了,371.3,371.5,5,789
8135,小王子,小王子,372.14,372.86,5,790
8136,一,一,372.86,373.04,5,790
8137,到,到,373.04,373.19,5,790
8138,了,了,373.19,373.3,5,790
8139,这个,这个,373.3,373.55,5,790
8140,行星,行星,373.55,374.0,5,790
8141,上,上,374.0,374.22,5,790
8142,就,就,374.92,375.05,5,790
8143,很,很,375.05,375.23,5,790
8144,尊敬,尊敬,375.23,375.69,5,790
8145,地,地,375.69,375.94,5,790
8146,向,向,375.94,376.19,5,790
8147,点,点,376.19,376.39,5,790
8148,路灯,路灯,376.39,376.68,5,790
8149,的,的,376.68,376.74,5,790
8150,人,人,376.74,376.92,5,790
8151,打,打,376.92,377.04,5,790
8152,招呼,招呼,377.04,377.47,5,790
8153,早上,早上,378.21,378.47,5,791
8154,好,好,378.47,378.78,5,791
8155,你,你,379.38,379.52,5,792
8156,刚才,刚才,379.52,380.04,5,792
8157,为什么,为什么,380.04,380.43,5,792
8158,把,把,380.43,380.59,5,792
8159,路灯,路灯,380.59,380.91,5,792
8160,灭,灭,380.91,381.09,5,792
8161,了,了,381.09,381.16,5,792
8162,呢,呢,381.16,381.35,5,792
8163,这,这,382.37,382.51,5,793
8164,是,是,382.51,382.62,5,793
8165,命令,命令,382.62,383.05,5,793
8166,点灯,点灯,383.91,384.29,5,793
8167,的,的,384.29,384.38,5,793
8168,人,人,384.38,384.52,5,793
8169,回答,回答,384.52,384.8,5,793
8170,道,道,384.8,384.99,5,793
8171,早上,早上,385.62,385.93,5,794
8172,好,好,385.93,386.18,5,794
8173,命令,命令,387.1,387.64,5,795
8174,是,是,387.64,387.79,5,795
8175,什么,什么,387.79,388.22,5,795
8176,就,就,389.04,389.2,5,796
8177,是,是,389.2,389.53,5,796
8178,熄,熄,389.82,390.04,5,796
8179,掉,掉,390.04,390.21,5,796
8180,我,我,390.21,390.32,5,796
8181,的,的,390.32,390.42,5,796
8182,路灯,路灯,390.42,390.74,5,796
8183,晚上,晚上,391.79,392.11,5,797
8184,好,好,392.11,392.32,5,797
8185,于是,于是,393.1,393.58,5,798
8186,他,他,393.86,394.03,5,798
8187,又,又,394.03,394.23,5,798
8188,点燃,点燃,394.23,394.54,5,798
8189,了,了,394.54,394.67,5,798
8190,路灯,路灯,394.67,395.06,5,798
8191,那么,那么,395.95,396.46,5,799
8192,为什么,为什么,396.84,397.25,5,799
8193,你,你,397.25,397.43,5,799
8194,又,又,397.43,397.55,5,799
8195,把,把,397.55,397.7,5,799
8196,它,它,397.7,397.84,5,799
8197,点,点,397.84,398.04,5,799
8198,着,着,398.04,398.26,5,799
8199,了,了,398.26,398.32,5,799
8200,呢,呢,398.32,398.54,5,799
8201,这,这,399.29,399.41,5,800
8202,是,是,399.41,399.53,5,800
8203,命令,命令,399.53,399.95,5,800
8204,点灯,点灯,400.95,401.34,5,801
8205,的,的,401.34,401.41,5,801
8206,人,人,401.41,401.58,5,801
8207,回答,回答,401.58,401.87,5,801
8208,道,道,401.87,402.1,5,801
8209,我,我,402.89,403.04,5,802
8210,不,不,403.04,403.2,5,802
8211,明白,明白,403.2,403.68,5,802
8212,小王子,小王子,404.24,404.77,5,802
8213,说,说,404.77,404.99,5,802
8214,没,没,405.63,405.78,5,803
8215,什么,什么,405.78,406.01,5,803
8216,要,要,406.01,406.1,5,803
8217,明白,明白,406.1,406.43,5,803
8218,的,的,406.43,406.56,5,803
8219,点灯,点灯,407.31,407.67,5,803
8220,的,的,407.67,407.74,5,803
8221,回答,回答,407.74,408.03,5,803
8222,说,说,408.03,408.26,5,803
8223,命令,命令,408.99,409.46,5,804
8224,就,就,409.73,409.89,5,804
8225,是,是,409.89,409.99,5,804
8226,命令,命令,409.99,410.36,5,804
8227,早上,早上,411.08,411.34,5,805
8228,好,好,411.34,411.58,5,805
8229,于是,于是,412.59,413.07,5,806
8230,他,他,413.35,413.49,5,806
8231,又,又,413.49,413.72,5,806
8232,熄灭,熄灭,413.72,414.04,5,806
8233,了,了,414.04,414.18,5,806
8234,路灯,路灯,414.18,414.55,5,806
8235,然后,然后,415.27,415.68,5,807
8236,他,他,415.95,416.08,5,807
8237,拿,拿,416.08,416.23,5,807
8238,一,一,416.23,416.35,5,807
8239,块儿,块,416.35,416.53,5,807
8240,有,有,416.53,416.7,5,807
8241,红,红,416.7,416.91,5,807
8242,方格子,方格子,416.91,417.38,5,807
8243,的,的,417.38,417.45,5,807
8244,手绢儿,手绢,417.45,417.92,5,807
8245,擦,擦,418.05,418.22,5,807
8246,着,着,418.22,418.33,5,807
8247,额头,额头,418.33,418.8,5,807
8248,我,我,419.96,420.12,5,808
8249,干,干,420.12,420.34,5,808
8250,的,的,420.34,420.52,5,808
8251,是,是,420.73,420.89,5,808
8252,一,一,420.89,420.96,5,808
8253,种,种,420.96,421.08,5,808
8254,可怕,可怕,421.08,421.45,5,808
8255,的,的,421.45,421.53,5,808
8256,职业,职业,421.53,421.85,5,808
8257,以前,以前,422.37,422.67,5,809
8258,还,还,422.67,422.76,5,809
8259,说,说,422.76,422.93,5,809
8260,得,得,422.93,423.0,5,809
8261,过去,过去,423.0,423.36,5,809
8262,早上,早上,423.9,424.24,5,810
8263,熄灯,熄灯,424.24,424.67,5,810
8264,晚上,晚上,424.89,425.22,5,810
8265,点灯,点灯,425.22,425.61,5,810
8266,剩下,剩下,426.07,426.42,5,811
8267,时间,时间,426.42,426.81,5,811
8268,白天,白天,427.26,427.6,5,811
8269,我,我,427.6,427.7,5,811
8270,就,就,427.7,427.81,5,811
8271,休息,休息,427.81,428.23,5,811
8272,夜晚,夜晚,428.65,429.0,5,811
8273,我,我,429.12,429.2,5,811
8274,就,就,429.2,429.3,5,811
8275,睡觉,睡觉,429.3,429.63,5,811
8276,那么,那么,430.41,430.99,5,812
8277,后来,后来,431.41,431.65,5,812
8278,命令,命令,431.65,431.98,5,812
8279,改变,改变,431.98,432.44,5,812
8280,了,了,432.44,432.64,5,812
8281,是,是,432.83,433.04,5,812
8282,吗,吗,433.04,433.28,5,812
8283,点灯,点灯,434.11,434.46,5,813
8284,的,的,434.46,434.56,5,813
8285,人,人,434.56,434.71,5,813
8286,说,说,434.71,434.98,5,813
8287,命令,命令,436.0,436.28,5,813
8288,没有,没有,436.28,436.52,5,813
8289,改,改,436.52,436.71,5,813
8290,惨,惨,437.26,437.66,5,814
8291,就,就,438.16,438.29,5,814
8292,惨,惨,438.29,438.5,5,814
8293,在,在,438.5,438.58,5,814
8294,这里,这里,438.58,438.86,5,814
8295,了,了,438.86,439.03,5,814
8296,这,这,439.83,439.97,5,815
8297,颗,颗,439.97,440.11,5,815
8298,行星,行星,440.11,440.56,5,815
8299,一,一,440.86,441.08,5,815
8300,年,年,441.08,441.26,5,815
8301,比,比,441.26,441.37,5,815
8302,一,一,441.37,441.55,5,815
8303,年,年,441.55,441.73,5,815
8304,转,转,441.73,441.87,5,815
8305,得,得,441.87,441.97,5,815
8306,更,更,441.97,442.2,5,815
8307,快,快,442.2,442.45,5,815
8308,而,而,442.89,442.99,5,815
8309,命令,命令,442.99,443.49,5,815
8310,却,却,443.8,443.93,5,815
8311,没有,没有,443.93,444.2,5,815
8312,改,改,444.2,444.42,5,815
8313,结果,结果,445.24,445.69,5,816
8314,呢,呢,445.69,446.02,5,816
8315,小王子,小王子,446.75,447.29,5,816
8316,问,问,447.29,447.54,5,816
8317,结果,结果,448.35,448.58,5,817
8318,现在,现在,448.58,448.96,5,817
8319,每,每,449.31,449.47,5,817
8320,分钟,分钟,449.47,449.83,5,817
8321,转,转,449.83,449.98,5,817
8322,一,一,449.98,450.06,5,817
8323,圈儿,圈,450.06,450.27,5,817
8324,我,我,450.74,450.82,5,818
8325,连,连,450.82,450.94,5,818
8326,一,一,450.94,451.1,5,818
8327,秒钟,秒钟,451.1,451.44,5,818
8328,的,的,451.44,451.51,5,818
8329,休息,休息,451.51,451.8,5,818
8330,时间,时间,451.8,452.1,5,818
8331,都,都,452.1,452.17,5,818
8332,没有,没有,452.17,452.49,5,818
8333,了,了,452.49,452.58,5,818
8334,每,每,453.17,453.33,5,819
8335,分钟,分钟,453.33,453.78,5,819
8336,我,我,454.05,454.17,5,819
8337,就,就,454.17,454.32,5,819
8338,要,要,454.32,454.41,5,819
8339,点,点,454.41,454.56,5,819
8340,一,一,454.56,454.65,5,819
8341,次,次,454.65,454.83,5,819
8342,灯,灯,454.83,455.0,5,819
8343,熄,熄,455.24,455.51,5,819
8344,一,一,455.51,455.63,5,819
8345,次,次,455.63,455.78,5,819
8346,灯,灯,455.78,455.95,5,819
8347,真,真,456.74,456.91,5,820
8348,有趣,有趣,456.91,457.45,5,820
8349,你,你,458.07,458.24,5,821
8350,这里,这里,458.24,458.62,5,821
8351,每天,每天,458.94,459.33,5,821
8352,只有,只有,459.33,459.6,5,821
8353,一,一,459.6,459.69,5,821
8354,分钟,分钟,459.69,460.05,5,821
8355,长,长,460.05,460.41,5,821
8356,一点,一点,461.2,461.51,5,822
8357,趣味,趣味,461.51,461.82,5,822
8358,也,也,461.82,461.89,5,822
8359,没有,没有,461.89,462.21,5,822
8360,点灯,点灯,462.88,463.22,5,822
8361,的,的,463.22,463.3,5,822
8362,说,说,463.3,463.59,5,822
8363,我们,我们,464.2,464.42,5,823
8364,俩,俩,464.42,464.59,5,823
8365,在,在,464.59,464.75,5,823
8366,一块儿,一块,464.75,464.97,5,823
8367,说话,说话,464.97,465.34,5,823
8368,就,就,465.7,465.89,5,823
8369,已经,已经,465.89,466.16,5,823
8370,有,有,466.16,466.32,5,823
8371,一,一,466.32,466.41,5,823
8372,个,个,466.41,466.51,5,823
8373,月,月,466.51,466.64,5,823
8374,的,的,466.64,466.74,5,823
8375,时间,时间,466.74,466.97,5,823
8376,了,了,466.97,467.09,5,823
8377,一,一,467.78,467.92,5,824
8378,个,个,467.92,468.07,5,824
8379,月,月,468.07,468.37,5,824
8380,对,对,469.02,469.22,5,825
8381,三十,三十,469.79,470.14,5,825
8382,分钟,分钟,470.14,470.43,5,825
8383,三十,三十,470.74,471.05,5,825
8384,天,天,471.05,471.26,5,825
8385,晚上,晚上,472.01,472.24,5,826
8386,好,好,472.24,472.49,5,826
8387,于是,于是,473.55,474.1,5,827
8388,他,他,474.42,474.59,5,827
8389,又,又,474.59,474.8,5,827
8390,点,点,474.8,474.98,5,827
8391,着,着,474.98,475.11,5,827
8392,了,了,475.11,475.22,5,827
8393,他,他,475.22,475.37,5,827
8394,的,的,475.37,475.44,5,827
8395,路灯,路灯,475.44,475.85,5,827
8396,小王子,小王子,476.65,477.1,5,828
8397,瞅,瞅,477.1,477.31,5,828
8398,着,着,477.31,477.4,5,828
8399,他,他,477.4,477.64,5,828
8400,他,他,478.23,478.38,5,829
8401,喜欢,喜欢,478.38,478.79,5,829
8402,这,这,478.79,478.91,5,829
8403,个,个,478.91,479.02,5,829
8404,点灯人,点灯,479.02,479.56,5,829
8405,如此,如此,479.75,480.08,5,829
8406,忠,忠,480.08,480.25,5,829
8407,守,守,480.25,480.42,5,829
8408,命令,命令,480.42,480.76,5,829
8409,这时,这时,481.3,481.75,5,830
8410,他,他,482.18,482.29,5,830
8411,想起,想起,482.29,482.68,5,830
8412,了,了,482.68,482.75,5,830
8413,他,他,482.75,482.91,5,830
8414,自己,自己,482.91,483.2,5,830
8415,从前,从前,483.2,483.67,5,830
8416,挪动,挪动,483.67,484.08,5,830
8417,椅子,椅子,484.08,484.46,5,830
8418,寻找,寻找,484.63,485.03,5,830
8419,日落,日落,485.03,485.32,5,830
8420,的,的,485.32,485.42,5,830
8421,事儿,事,485.42,485.65,5,830
8422,他,他,486.12,486.23,5,831
8423,很,很,486.23,486.43,5,831
8424,想,想,486.43,486.61,5,831
8425,帮助,帮助,486.61,486.95,5,831
8426,他,他,486.95,487.11,5,831
8427,的,的,487.11,487.2,5,831
8428,这,这,487.2,487.32,5,831
8429,位,位,487.32,487.44,5,831
8430,朋友,朋友,487.44,487.88,5,831
8431,告诉,告诉,488.7,489.03,5,832
8432,你,你,489.03,489.3,5,832
8433,我,我,489.77,489.93,5,832
8434,知道,知道,489.93,490.24,5,832
8435,一,一,490.24,490.38,5,832
8436,种,种,490.38,490.58,5,832
8437,能,能,490.82,490.93,5,832
8438,使,使,490.93,491.09,5,832
8439,你,你,491.09,491.22,5,832
8440,休息,休息,491.22,491.59,5,832
8441,的,的,491.59,491.67,5,832
8442,办法,办法,491.67,492.07,5,832
8443,你,你,492.66,492.75,5,833
8444,要,要,492.75,492.89,5,833
8445,什么,什么,492.89,493.14,5,833
8446,时候,时候,493.14,493.4,5,833
8447,休息,休息,493.4,493.69,5,833
8448,都,都,493.69,493.88,5,833
8449,可以,可以,493.88,494.33,5,833
8450,我,我,495.19,495.28,5,834
8451,老是,老是,495.28,495.57,5,834
8452,想,想,495.57,495.72,5,834
8453,休息,休息,495.72,496.07,5,834
8454,点灯人,点灯,496.78,497.33,5,834
8455,说,说,497.33,497.59,5,834
8456,因为,因为,498.07,498.52,5,835
8457,一,一,499.08,499.2,5,835
8458,个,个,499.2,499.32,5,835
8459,人,人,499.32,499.47,5,835
8460,可以,可以,499.47,499.73,5,835
8461,同时,同时,499.73,500.09,5,835
8462,是,是,500.09,500.25,5,835
8463,忠实,忠实,500.25,500.69,5,835
8464,的,的,500.69,500.83,5,835
8465,又,又,501.25,501.36,5,835
8466,是,是,501.36,501.53,5,835
8467,懒惰,懒惰,501.53,501.94,5,835
8468,的,的,501.94,502.11,5,835
8469,小王子,小王子,502.84,503.34,5,836
8470,接着,接着,503.34,503.59,5,836
8471,说,说,503.59,503.85,5,836
8472,你,你,504.64,504.82,5,837
8473,的,的,504.82,504.92,5,837
8474,这,这,504.92,505.07,5,837
8475,颗,颗,505.07,505.22,5,837
8476,行星,行星,505.22,505.61,5,837
8477,这样,这样,505.61,505.93,5,837
8478,小,小,505.93,506.19,5,837
8479,你,你,506.65,506.73,5,837
8480,三,三,506.73,506.98,5,837
8481,步,步,506.98,507.12,5,837
8482,就,就,507.12,507.24,5,837
8483,可以,可以,507.24,507.46,5,837
8484,绕,绕,507.46,507.59,5,837
8485,它,它,507.59,507.72,5,837
8486,一,一,507.72,507.85,5,837
8487,圈儿,圈,507.85,508.14,5,837
8488,你,你,508.68,508.83,5,838
8489,只要,只要,508.83,509.1,5,838
8490,慢慢,慢慢,509.1,509.56,5,838
8491,地,地,509.56,509.67,5,838
8492,走,走,509.67,509.93,5,838
8493,就,就,510.27,510.4,5,838
8494,可以,可以,510.4,510.71,5,838
8495,一直,一直,510.71,511.12,5,838
8496,在,在,511.12,511.27,5,838
8497,太阳,太阳,511.27,511.59,5,838
8498,的,的,511.59,511.65,5,838
8499,照耀,照耀,511.65,512.01,5,838
8500,下,下,512.01,512.22,5,838
8501,你,你,512.69,512.82,5,839
8502,想,想,512.82,513.09,5,839
8503,休息,休息,513.09,513.43,5,839
8504,的,的,513.43,513.54,5,839
8505,时候,时候,513.54,513.94,5,839
8506,你,你,514.24,514.34,5,839
8507,就,就,514.34,514.47,5,839
8508,这样,这样,514.47,514.76,5,839
8509,走,走,514.76,515.12,5,839
8510,那么,那么,515.66,516.1,5,840
8511,你,你,516.46,516.58,5,840
8512,要,要,516.58,516.71,5,840
8513,白天,白天,516.71,517.09,5,840
8514,有,有,517.09,517.23,5,840
8515,多,多,517.23,517.37,5,840
8516,长,长,517.37,517.59,5,840
8517,它,它,517.79,517.92,5,840
8518,就,就,517.92,518.15,5,840
8519,有,有,518.15,518.3,5,840
8520,多,多,518.3,518.44,5,840
8521,长,长,518.44,518.74,5,840
8522,这,这,519.86,520.02,5,841
8523,办法,办法,520.02,520.39,5,841
8524,帮,帮,520.78,520.97,5,841
8525,不,不,520.97,521.03,5,841
8526,了,了,521.03,521.13,5,841
8527,我,我,521.13,521.3,5,841
8528,多,多,521.3,521.42,5,841
8529,大,大,521.42,521.54,5,841
8530,忙,忙,521.54,521.74,5,841
8531,点灯人,点灯,522.51,523.02,5,841
8532,说,说,523.02,523.26,5,841
8533,生活,生活,523.87,524.32,5,842
8534,中,中,524.32,524.51,5,842
8535,我,我,524.91,525.1,5,842
8536,喜欢,喜欢,525.1,525.47,5,842
8537,的,的,525.47,525.55,5,842
8538,就是,就是,525.55,525.83,5,842
8539,睡觉,睡觉,525.83,526.19,5,842
8540,真,真,527.18,527.4,5,843
8541,不,不,527.4,527.53,5,843
8542,走运,走运,527.53,528.18,5,843
8543,小王子,小王子,528.57,529.14,5,843
8544,说,说,529.14,529.45,5,843
8545,真,真,530.11,530.29,5,844
8546,不,不,530.29,530.39,5,844
8547,走运,走运,530.39,530.77,5,844
8548,点灯人,点灯,531.35,531.98,5,844
8549,说,说,531.98,532.28,5,844
8550,早上,早上,533.08,533.39,5,845
8551,好,好,533.39,533.6,5,845
8552,于是,于是,534.43,534.93,5,846
8553,他,他,535.24,535.42,5,846
8554,又,又,535.42,535.6,5,846
8555,熄灭,熄灭,535.6,536.03,5,846
8556,了,了,536.03,536.14,5,846
8557,路灯,路灯,536.14,536.53,5,846
8558,小王子,小王子,537.21,537.93,5,847
8559,在,在,537.93,538.12,5,847
8560,他,他,538.12,538.27,5,847
8561,继续,继续,538.27,538.61,5,847
8562,往,往,538.61,538.77,5,847
8563,前,前,538.77,538.95,5,847
8564,旅行,旅行,538.95,539.32,5,847
8565,的,的,539.32,539.41,5,847
8566,途中,途中,539.41,539.81,5,847
8567,自言自语,言语,540.28,540.96,5,847
8568,地,地,540.96,541.07,5,847
8569,说道,说道,541.07,541.48,5,847
8570,这个,这个,542.59,542.93,5,847
8571,人,人,542.93,543.22,5,847
8572,一定,一定,543.58,543.92,5,847
8573,会,会,543.92,544.07,5,847
8574,被,被,544.07,544.24,5,847
8575,其他,其他,544.24,544.61,5,847
8576,那些,那些,544.61,544.98,5,847
8577,人,人,544.98,545.19,5,847
8578,国王,国王,545.55,545.97,5,847
8579,呀,呀,545.97,546.19,5,847
8580,爱,爱,546.55,546.68,5,847
8581,虚荣,虚荣,546.68,547.16,5,847
8582,的,的,547.16,547.28,5,847
8583,呀,呀,547.28,547.46,5,847
8584,酒鬼,酒鬼,547.85,548.38,5,847
8585,呀,呀,548.38,548.57,5,847
8586,实业家,实业家,548.57,549.21,5,847
8587,呀,呀,549.21,549.35,5,847
8588,所,所,549.62,549.83,5,847
8589,瞧,瞧,549.83,550.09,5,847
8590,不,不,550.09,550.22,5,847
8591,起,起,550.22,550.84,5,847
8592,可是,可是,551.69,552.24,5,848
8593,唯,唯,552.74,552.89,5,848
8594,有,有,552.89,553.01,5,848
8595,他,他,553.01,553.25,5,848
8596,不,不,553.25,553.38,5,848
8597,使,使,553.38,553.59,5,848
8598,我,我,553.59,553.72,5,848
8599,感到,感到,553.72,553.99,5,848
8600,荒唐,荒唐,553.99,554.38,5,848
8601,可笑,可笑,554.38,554.85,5,848
8602,这,这,555.45,555.57,5,849
8603,可能,可能,555.57,555.89,5,849
8604,是,是,555.89,556.1,5,849
8605,因为,因为,556.1,556.31,5,849
8606,他,他,556.31,556.47,5,849
8607,所,所,556.47,556.63,5,849
8608,关心,关心,556.63,557.02,5,849
8609,的,的,557.02,557.16,5,849
8610,是,是,557.16,557.36,5,849
8611,别的,别的,557.36,557.69,5,849
8612,事儿,事,557.69,557.92,5,849
8613,而,而,558.41,558.53,5,849
8614,不,不,558.53,558.65,5,849
8615,是,是,558.65,558.75,5,849
8616,他,他,558.75,558.9,5,849
8617,自己,自己,558.9,559.42,5,849
8618,他,他,560.86,561.0,5,850
8619,惋惜,惋惜,561.0,561.34,5,850
8620,地,地,561.34,561.45,5,850
8621,叹,叹,561.45,561.62,5,850
8622,了,了,561.62,561.69,5,850
8623,口,口,561.69,561.87,5,850
8624,气,气,561.87,562.13,5,850
8625,并且,并且,562.46,562.95,5,850
8626,又,又,563.16,563.33,5,850
8627,对,对,563.33,563.46,5,850
8628,自己,自己,563.46,563.73,5,850
8629,说道,说道,563.73,564.13,5,850
8630,本来,本来,565.04,565.58,5,851
8631,这,这,565.84,565.98,5,851
8632,是,是,565.98,566.09,5,851
8633,我,我,566.09,566.26,5,851
8634,唯一,唯一,566.26,566.59,5,851
8635,可以,可以,566.59,566.9,5,851
8636,和,和,566.9,567.03,5,851
8637,他,他,567.03,567.2,5,851
8638,交,交,567.2,567.37,5,851
8639,成,成,567.37,567.56,5,851
8640,朋友,朋友,567.56,567.94,5,851
8641,的,的,567.94,568.06,5,851
8642,人,人,568.06,568.25,5,851
8643,可是,可是,568.86,569.11,5,852
8644,他,他,569.11,569.26,5,852
8645,的,的,569.26,569.35,5,852
8646,星球,星球,569.35,569.71,5,852
8647,确实,确实,569.71,570.09,5,852
8648,太,太,570.09,570.33,5,852
8649,小,小,570.33,570.57,5,852
8650,了,了,570.57,570.75,5,852
8651,住,住,571.28,571.49,5,853
8652,不,不,571.49,571.6,5,853
8653,下,下,571.6,571.78,5,853
8654,两,两,571.78,571.97,5,853
8655,个,个,571.97,572.2,5,853
8656,人,人,572.2,572.43,5,853
8657,小王子,小王子,573.37,574.05,5,854
8658,没有,没有,574.05,574.39,5,854
8659,勇气,勇气,574.39,574.72,5,854
8660,承认,承认,574.72,575.07,5,854
8661,的,的,575.07,575.17,5,854
8662,是,是,575.17,575.43,5,854
8663,他,他,576.05,576.22,5,854
8664,留恋,留恋,576.22,576.56,5,854
8665,这,这,576.56,576.7,5,854
8666,颗,颗,576.7,576.83,5,854
8667,令,令,576.83,576.93,5,854
8668,人,人,576.93,577.11,5,854
8669,赞美,赞美,577.11,577.45,5,854
8670,的,的,577.45,577.55,5,854
8671,星星,星星,577.55,577.99,5,854
8672,特别,特别,578.4,578.72,5,854
8673,是,是,578.72,578.91,5,854
8674,因为,因为,578.91,579.16,5,854
8675,在,在,579.16,579.3,5,854
8676,那里,那里,579.3,579.81,5,854
8677,每,每,580.17,580.31,5,854
8678,二十四,24,580.31,580.75,5,854
8679,小时,小时,580.75,581.18,5,854
8680,就,就,581.49,581.64,5,854
8681,有,有,581.64,581.75,5,854
8682,一千四百四十,1444,581.75,582.89,5,854
8683,次,次,582.89,583.05,5,854
8684,日落,日落,583.05,583.45,5,854
8685,第六,第六,0.0,0.33,6,855
8686,颗,颗,0.33,0.47,6,855
8687,行星,行星,0.47,0.94,6,855
8688,则,则,1.04,1.19,6,855
8689,要,要,1.19,1.31,6,855
8690,大,大,1.31,1.45,6,855
8691,十,十,1.45,1.7,6,855
8692,倍,倍,1.7,1.9,6,855
8693,上面,上面,2.64,2.93,6,856
8694,住,住,2.93,3.06,6,856
8695,着,着,3.06,3.18,6,856
8696,一,一,3.18,3.27,6,856
8697,位,位,3.27,3.37,6,856
8698,老,老,3.37,3.51,6,856
8699,先生,先生,3.51,3.9,6,856
8700,他,他,4.48,4.63,6,857
8701,在,在,4.63,4.74,6,857
8702,写作,写作,4.74,5.18,6,857
8703,大部头,厚,5.18,5.66,6,857
8704,的,的,5.66,5.74,6,857
8705,书,书,5.74,5.95,6,857
8706,瞧,瞧,7.01,7.56,6,858
8707,来,来,7.98,8.16,6,858
8708,了,了,8.16,8.32,6,858
8709,一,一,8.32,8.44,6,858
8710,位,位,8.44,8.57,6,858
8711,探险家,探险家,8.57,9.4,6,858
8712,老,老,10.43,10.55,6,859
8713,先生,先生,10.55,11.01,6,859
8714,看到,看到,11.01,11.21,6,859
8715,小王子,小王子,11.21,11.66,6,859
8716,时,时,11.66,11.87,6,859
8717,叫,叫,12.07,12.31,6,859
8718,了,了,12.31,12.4,6,859
8719,起来,起来,12.4,12.75,6,859
8720,小王子,小王子,13.25,13.85,6,860
8721,在,在,13.85,13.99,6,860
8722,桌,桌,13.99,14.12,6,860
8723,旁,旁,14.12,14.27,6,860
8724,坐下,坐下,14.27,14.64,6,860
8725,有些,有些,15.12,15.37,6,860
8726,气喘吁吁,气喘吁吁,15.37,16.01,6,860
8727,他,他,16.79,16.91,6,861
8728,跑,跑,16.91,17.06,6,861
8729,了,了,17.06,17.18,6,861
8730,多少,多少,17.18,17.54,6,861
8731,路,路,17.54,17.67,6,861
8732,啊,啊,17.67,17.89,6,861
8733,你,你,18.2,18.83,6,862
8734,从,从,18.83,19.24,6,862
8735,哪里,哪里,19.24,19.71,6,862
8736,来,来,19.71,20.0,6,862
8737,的,的,20.0,20.16,6,862
8738,呀,呀,20.16,20.38,6,862
8739,老,老,21.21,21.41,6,863
8740,先生,先生,21.41,21.92,6,863
8741,问,问,21.92,22.03,6,863
