,word,lemma,onset,offset,section,sentence_index
696,carrière,carrière,269.35,269.8,1,55
697,de,de,269.8,269.97,1,55
698,peintre,peintre,269.97,270.35,1,55
699,par,par,270.35,270.52,1,55
700,les,les,270.52,270.6,1,55
701,grandes,grandes,270.6,270.86,1,55
702,personnes,personnes,270.86,271.45,1,55
703,à,à,271.66,271.77,1,55
704,l',l',271.77,271.84,1,55
705,âge,âge,271.84,272.04,1,55
706,de,de,272.04,272.15,1,55
707,six,six,272.15,272.52,1,55
708,ans,ans,272.52,272.7,1,55
709,et,et,273.11,273.15,1,56
710,je,je,273.15,273.3,1,56
711,n',n',273.3,273.36,1,56
712,avais,avais,273.36,273.61,1,56
713,rien,rien,273.61,274.06,1,56
714,appris,appris,274.06,274.42,1,56
715,à,à,274.42,274.49,1,56
716,dessiner,dessiner,274.49,275.09,1,56
717,sauf,sauf,275.38,275.79,1,56
718,les,les,275.79,275.94,1,56
719,boas,boas,275.94,276.21,1,56
720,fermés,fermés,276.21,276.67,1,56
721,et,et,276.85,276.9,1,56
722,les,les,276.9,277.02,1,56
723,boas,boas,277.02,277.32,1,56
724,ouverts,ouverts,277.32,277.93,1,56
725,je,je,279.16,279.35,1,57
726,regardai,regardai,279.35,279.88,1,57
727,donc,donc,279.88,280.18,1,57
728,cette,cette,280.18,280.42,1,57
729,apparition,apparition,280.42,281.08,1,57
730,avec,avec,281.31,281.61,1,57
731,des,des,281.61,281.91,1,57
732,yeux,yeux,281.91,282.12,1,57
733,tout,tout,282.12,282.47,1,57
734,ronds,ronds,282.47,282.87,1,57
735,d',d',282.87,282.95,1,57
736,étonnement,étonnement,282.95,283.45,1,57
737,n',n',284.13,284.29,1,58
738,oubliez,oubliez,284.29,284.66,1,58
739,pas,pas,284.66,284.84,1,58
740,que,que,284.84,284.95,1,58
741,je,je,284.95,285.12,1,58
742,me,me,285.12,285.23,1,58
743,trouvais,trouvais,285.23,285.68,1,58
744,à,à,285.68,285.75,1,58
745,mille,mille,285.75,286.08,1,58
746,milles,milles,286.08,286.38,1,58
747,de,de,286.38,286.51,1,58
748,toute,toute,286.51,286.86,1,58
749,région,région,286.86,287.26,1,58
750,habitée,habitée,287.26,287.76,1,58
751,or,or,288.77,289.06,1,59
752,mon,mon,289.1,289.28,1,59
753,petit,petit,289.28,289.62,1,59
754,bonhomme,bonhomme,289.62,290.07,1,59
755,ne,ne,290.07,290.2,1,59
756,me,me,290.2,290.34,1,59
757,semblait,semblait,290.34,290.85,1,59
758,ni,ni,290.85,291.22,1,59
759,égaré,égaré,291.22,291.78,1,59
760,ni,ni,292.03,292.25,1,59
761,mort,mort,292.25,292.49,1,59
762,de,de,292.49,292.6,1,59
763,fatigue,fatigue,292.6,293.16,1,59
764,ni,ni,293.44,293.65,1,59
765,mort,mort,293.65,293.87,1,59
766,de,de,293.87,293.99,1,59
767,faim,faim,293.99,294.33,1,59
768,ni,ni,294.66,294.86,1,59
769,mort,mort,294.86,295.06,1,59
770,de,de,295.06,295.19,1,59
771,soif,soif,295.19,295.71,1,59
772,ni,ni,295.9,296.18,1,59
773,mort,mort,296.18,296.39,1,59
774,de,de,296.39,296.55,1,59
775,peur,peur,296.55,296.97,1,59
776,il,il,297.77,297.98,1,60
777,n',n',297.98,298.04,1,60
778,avait,avait,298.04,298.41,1,60
779,en,en,298.41,298.58,1,60
780,rien,rien,298.58,298.94,1,60
781,l',l',298.94,299.05,1,60
782,apparence,apparence,299.05,299.65,1,60
783,d',d',299.65,299.71,1,60
784,un,un,299.71,299.84,1,60
785,enfant,enfant,299.89,300.25,1,60
786,perdu,perdu,300.32,300.76,1,60
787,au,à,300.76,300.79,1,60
788,milieu,milieu,300.82,301.23,1,60
789,du,de,301.23,301.3,1,60
790,désert,désert,301.37,301.92,1,60
791,à,à,302.09,302.24,1,60
792,mille,mille,302.24,302.52,1,60
793,milles,milles,302.52,302.8,1,60
794,de,de,302.8,302.92,1,60
795,toute,toute,302.92,303.16,1,60
796,région,région,303.16,303.5,1,60
797,habitée,habitée,303.5,304.05,1,60
798,quand,quand,304.93,305.1,1,61
799,je,je,305.1,305.27,1,61
800,réussis,réussis,305.27,305.81,1,61
801,enfin,enfin,305.81,306.43,1,61
802,à,à,306.43,306.46,1,61
803,parler,parler,306.46,306.93,1,61
804,je,je,307.09,307.24,1,61
805,lui,lui,307.24,307.47,1,61
806,dis,dis,307.47,307.73,1,61
807,mais,mais,308.41,308.75,1,61
808,qu',qu',309.31,309.4,1,61
809,est,est,309.4,309.54,1,61
810,-ce,ce,309.54,309.69,1,61
811,que,que,309.69,309.84,1,61
812,tu,tu,309.84,310.1,1,61
813,fais,fais,310.1,310.32,1,61
814,là,là,310.32,310.5,1,61
815,et,et,311.65,311.81,1,62
816,il,il,311.81,311.88,1,62
817,me,me,311.88,311.97,1,62
818,répéta,répéta,311.97,312.56,1,62
819,alors,alors,312.56,312.97,1,62
820,tout,tout,313.16,313.32,1,62
821,doucement,doucement,313.32,313.89,1,62
822,comme,comme,314.26,314.54,1,62
823,une,une,314.54,314.7,1,62
824,chose,chose,314.7,315.16,1,62
825,très,très,315.16,315.42,1,62
826,sérieuse,sérieuse,315.42,316.11,1,62
827,s',s',316.79,317.01,1,62
828,il,il,317.01,317.17,1,62
829,vous,vous,317.17,317.34,1,62
830,plaît,plaît,317.34,317.98,1,62
831,dessine,dessine,318.42,318.87,1,62
832,-moi,moi,318.87,319.08,1,62
833,un,un,319.08,319.23,1,62
834,mouton,mouton,319.23,319.82,1,62
835,quand,quand,321.31,321.57,1,63
836,le,le,321.57,321.6,1,63
837,mystère,mystère,321.68,322.1,1,63
838,est,est,322.1,322.21,1,63
839,trop,trop,322.21,322.44,1,63
840,impressionnant,impressionnant,322.48,323.18,1,63
841,on,on,323.43,323.54,1,63
842,n',n',323.54,323.57,1,63
843,ose,ose,323.57,323.74,1,63
844,pas,pas,323.74,323.93,1,63
845,désobéir,désobéir,323.93,324.69,1,63
846,aussi,aussi,325.8,326.28,1,64
847,absurde,absurde,326.28,326.97,1,64
848,que,que,326.97,327.08,1,64
849,cela,cela,327.08,327.41,1,64
850,me,me,327.41,327.55,1,64
851,semblât,semblât,327.55,328.11,1,64
852,à,à,328.32,328.47,1,64
853,mille,mille,328.47,328.94,1,64
854,milles,milles,328.94,329.25,1,64
855,de,de,329.25,329.43,1,64
856,tous,tous,329.55,329.78,1,64
857,les,les,329.78,330.02,1,64
858,endroits,endroits,330.02,330.43,1,64
859,habités,habités,330.43,330.97,1,64
860,et,et,331.29,331.35,1,64
861,en,en,331.35,331.49,1,64
862,danger,danger,331.49,331.97,1,64
863,de,de,331.97,332.17,1,64
864,mort,mort,332.17,332.73,1,64
865,je,je,333.06,333.23,1,64
866,sortis,sortis,333.23,333.67,1,64
867,de,de,333.67,333.77,1,64
868,ma,ma,333.77,333.95,1,64
869,poche,poche,333.95,334.38,1,64
870,une,une,334.44,334.67,1,64
871,feuille,feuille,334.67,334.92,1,64
872,de,de,334.92,335.05,1,64
873,papier,papier,335.05,335.58,1,64
874,et,et,335.85,335.93,1,64
875,un,un,335.93,336.05,1,64
876,stylographe,stylographe,336.05,336.93,1,64
877,mais,mais,337.9,338.08,1,65
878,je,je,338.08,338.22,1,65
879,me,me,338.22,338.28,1,65
880,rappelai,rappelai,338.28,338.69,1,65
881,alors,alors,338.77,339.16,1,65
882,que,que,339.16,339.26,1,65
883,j',j',339.26,339.37,1,65
884,avais,avais,339.37,339.55,1,65
885,surtout,surtout,339.55,340.01,1,65
886,étudié,étudié,340.01,340.42,1,65
887,la,la,340.42,340.52,1,65
888,géographie,géographie,340.52,341.28,1,65
889,l',l',341.55,341.62,1,65
890,histoire,histoire,341.62,342.23,1,65
891,le,le,342.31,342.49,1,65
892,calcul,calcul,342.49,343.05,1,65
893,et,et,343.26,343.33,1,65
894,la,la,343.33,343.47,1,65
895,grammaire,grammaire,343.47,344.05,1,65
896,et,et,344.56,344.61,1,65
897,je,je,344.61,344.78,1,65
898,dis,dis,344.78,345.01,1,65
899,au,à,345.01,345.04999999999995,1,65
900,petit,petit,345.09,345.38,1,65
901,bonhomme,bonhomme,345.38,345.84,1,65
902,avec,avec,346.22,346.52,1,65
903,un,un,346.52,346.64,1,65
904,peu,peu,346.64,346.79,1,65
905,de,de,346.79,346.88,1,65
906,mauvaise,mauvaise,346.88,347.27,1,65
907,humeur,humeur,347.27,347.7,1,65
908,que,que,348.16,348.27,1,65
909,je,je,348.27,348.39,1,65
910,ne,ne,348.39,348.5,1,65
911,savais,savais,348.5,348.87,1,65
912,pas,pas,348.87,349.03,1,65
913,dessiner,dessiner,349.03,349.54,1,65
914,il,il,350.54,350.7,1,66
915,me,me,350.7,350.78,1,66
916,répondit,répondit,350.78,351.36,1,66
917,ça,ça,351.87,352.06,1,66
918,ne,ne,352.06,352.12,1,66
919,fait,fait,352.12,352.28,1,66
920,rien,rien,352.28,352.58,1,66
921,dessine,dessine,353.13,353.5,1,67
922,-moi,moi,353.5,353.72,1,67
923,un,un,353.72,353.81,1,67
924,mouton,mouton,353.81,354.17,1,67
925,comme,comme,355.34,355.57,1,68
926,je,je,355.57,355.78,1,68
927,n',n',355.78,355.81,1,68
928,avais,avais,355.81,356.19,1,68
929,jamais,jamais,356.19,356.66,1,68
930,dessiné,dessiné,356.66,357.09,1,68
931,un,un,357.09,357.29,1,68
932,mouton,mouton,357.29,357.62,1,68
933,je,je,357.9,358.08,1,68
934,refis,refis,358.08,358.6,1,68
935,pour,pour,358.78,359.02,1,68
936,lui,lui,359.02,359.33,1,68
937,l',l',359.52,359.63,1,68
938,un,un,359.63,359.75,1,68
939,des,des,359.75,359.9,1,68
940,deux,deux,359.9,360.19,1,68
941,seuls,seuls,360.19,360.54,1,68
942,dessins,dessins,360.54,360.9,1,68
943,dont,dont,360.9,361.01,1,68
944,j',j',361.01,361.12,1,68
945,étais,étais,361.12,361.33,1,68
946,capable,capable,361.33,361.88,1,68
947,celui,celui,362.54,362.96,1,69
948,du,de,362.96,363.025,1,69
949,boa,boa,363.09,363.35,1,69
950,fermé,fermé,363.35,363.84,1,69
951,et,et,364.78,364.86,1,70
952,je,je,364.86,365.08,1,70
953,fus,fus,365.08,365.36,1,70
954,stupéfait,stupéfait,365.36,366.38,1,70
955,d',d',366.57,366.64,1,70
956,entendre,entendre,366.7,367.2,1,70
957,le,le,367.2,367.33,1,70
958,petit,petit,367.33,367.63,1,70
959,bonhomme,bonhomme,367.63,368.14,1,70
960,me,me,368.14,368.18,1,70
961,répondre,répondre,368.18,368.76,1,70
962,non,non,369.4,369.73,1,70
963,non,non,369.98,370.4,1,70
964,je,je,370.54,370.69,1,71
965,ne,ne,370.69,370.73,1,71
966,veux,veux,370.73,370.94,1,71
967,pas,pas,370.94,371.08,1,71
968,d',d',371.08,371.11,1,71
969,un,un,371.11,371.25,1,71
970,éléphant,éléphant,371.25,371.61,1,71
971,dans,dans,371.61,371.83,1,71
972,un,un,371.83,371.94,1,71
973,boa,boa,371.94,372.28,1,71
974,un,un,372.78,372.97,1,72
975,boa,boa,372.97,373.23,1,72
976,c',c',373.23,373.34,1,72
977,est,est,373.34,373.39,1,72
978,très,très,373.39,373.55,1,72
979,dangereux,dangereux,373.55,374.11,1,72
980,et,et,374.33,374.4,1,73
981,un,un,374.4,374.54,1,73
982,éléphant,éléphant,374.54,374.89,1,73
983,c',c',374.89,374.99,1,73
984,est,est,374.99,375.03,1,73
985,très,très,375.03,375.28,1,73
986,encombrant,encombrant,375.28,375.79,1,73
987,chez,chez,376.27,376.48,1,74
988,moi,moi,376.48,376.69,1,74
989,c',c',376.69,376.79,1,74
990,est,est,376.79,376.88,1,74
991,tout,tout,376.88,377.03,1,74
992,petit,petit,377.03,377.52,1,74
993,j',j',377.94,378.03,1,75
994,ai,ai,378.03,378.16,1,75
995,besoin,besoin,378.16,378.49,1,75
996,d',d',378.49,378.52,1,75
997,un,un,378.52,378.65,1,75
998,mouton,mouton,378.65,379.13,1,75
999,dessine,dessine,379.6,380.0,1,76
1000,-moi,moi,380.0,380.12,1,76
1001,un,un,380.12,380.27,1,76
1002,mouton,mouton,380.27,380.69,1,76
1003,alors,alors,381.64,382.1,1,77
1004,j',j',382.1,382.2,1,77
1005,ai,ai,382.2,382.29,1,77
1006,dessiné,dessiné,382.29,382.85,1,77
1007,il,il,383.57,383.75,1,78
1008,regarda,regarda,383.75,384.34,1,78
1009,attentivement,attentivement,384.34,384.98,1,78
1010,puis,puis,385.11,385.44,1,78
1011,non,non,386.13,386.49,1,78
1012,celui,celui,386.83,387.16,1,79
1013,-là,là,387.16,387.33,1,79
1014,est,est,387.33,387.68,1,79
1015,très,très,387.68,387.88,1,79
1016,malade,malade,387.88,388.35,1,79
1017,fais,fais,388.66,388.85,1,80
1018,-en,en,388.85,388.95,1,80
1019,un,un,388.95,389.11,1,80
1020,autre,autre,389.11,389.43,1,80
1021,je,je,390.18,390.36,1,81
1022,dessinai,dessinai,390.36,391.02,1,81
1023,mon,mon,391.77,391.97,1,82
1024,ami,ami,391.97,392.25,1,82
1025,sourit,sourit,392.25,392.61,1,82
1026,gentiment,gentiment,392.61,393.17,1,82
1027,avec,avec,393.42,393.69,1,82
1028,indulgence,indulgence,393.69,394.5,1,82
1029,tu,tu,395.0,395.17,1,83
1030,vois,vois,395.17,395.42,1,83
1031,bien,bien,395.42,395.83,1,83
1032,ce,ce,396.06,396.2,1,83
1033,n',n',396.2,396.25,1,83
1034,est,est,396.25,396.36,1,83
1035,pas,pas,396.36,396.55,1,83
1036,un,un,396.55,396.68,1,83
1037,mouton,mouton,396.68,397.06,1,83
1038,c',c',397.06,397.16,1,84
1039,est,est,397.16,397.31,1,84
1040,un,un,397.31,397.41,1,84
1041,bélier,bélier,397.41,398.03,1,84
1042,il,il,398.14,398.29,1,84
1043,a,a,398.29,398.39,1,84
1044,des,des,398.39,398.54,1,84
1045,cornes,cornes,398.54,399.18,1,84
1046,je,je,400.34,400.51,1,85
1047,refis,refis,400.51,400.91,1,85
1048,donc,donc,400.91,401.24,1,85
1049,encore,encore,401.31,401.79,1,85
1050,mon,mon,401.79,401.94,1,85
1051,dessin,dessin,401.94,402.36,1,85
1052,mais,mais,402.93,403.2,1,86
1053,il,il,403.2,403.3,1,86
1054,fut,fut,403.3,403.49,1,86
1055,refusé,refusé,403.49,404.14,1,86
1056,comme,comme,404.42,404.63,1,86
1057,les,les,404.63,404.76,1,86
1058,précédents,précédents,404.76,405.36,1,86
1059,celui,celui,406.31,406.61,1,87
1060,-là,là,406.66,406.81,1,87
1061,est,est,406.81,406.92,1,87
1062,trop,trop,406.92,407.2,1,87
1063,vieux,vieux,407.2,407.52,1,87
1064,je,je,407.83,407.97,1,88
1065,veux,veux,407.97,408.18,1,88
1066,un,un,408.18,408.33,1,88
1067,mouton,mouton,408.33,408.69,1,88
1068,qui,qui,408.69,408.86,1,88
1069,vive,vive,408.86,409.14,1,88
1070,longtemps,longtemps,409.14,409.71,1,88
1071,alors,alors,410.69,410.97,1,89
1072,faute,faute,411.28,411.64,1,89
1073,de,de,411.64,411.76,1,89
1074,patience,patience,411.76,412.5,1,89
1075,comme,comme,412.82,413.01,1,90
1076,j',j',413.01,413.1,1,90
1077,avais,avais,413.1,413.4,1,90
1078,hâte,hâte,413.4,413.73,1,90
1079,de,de,413.73,413.85,1,90
1080,commencer,commencer,413.85,414.36,1,90
1081,le,le,414.36,414.45,1,90
1082,démontage,démontage,414.45,415.0,1,90
1083,de,de,415.0,415.09,1,90
1084,mon,mon,415.09,415.23,1,90
1085,moteur,moteur,415.23,415.75,1,90
1086,je,je,416.15,416.31,1,90
1087,griffonnai,griffonnai,416.31,417.05,1,90
1088,ce,ce,417.16,417.42,1,90
1089,dessin,dessin,417.42,417.79,1,90
1090,-ci,ci,417.79,418.11,1,90
1091,et,et,418.95,419.01,1,90
1092,je,je,419.01,419.09,1,90
1093,lançai,lançai,419.18,419.7,1,90
1094,ça,ça,420.15,420.43,1,91
1095,c',c',420.64,420.69,1,91
1096,est,est,420.69,420.75,1,91
1097,la,la,420.75,420.9,1,91
1098,caisse,caisse,420.9,421.36,1,91
1099,le,le,421.6,421.72,1,92
1100,mouton,mouton,421.72,422.06,1,92
1101,que,que,422.06,422.21,1,92
1102,tu,tu,422.21,422.41,1,92
1103,veux,veux,422.41,422.64,1,92
1104,est,est,422.75,422.87,1,92
1105,dedans,dedans,422.87,423.28,1,92
1106,mais,mais,424.25,424.56,1,93
1107,je,je,424.56,424.59,1,93
1108,fus,fus,424.59,424.82,1,93
1109,bien,bien,424.82,425.13,1,93
1110,surpris,surpris,425.13,425.63,1,93
1111,de,de,425.63,425.76,1,93
1112,voir,voir,425.76,426.09,1,93
1113,s',s',426.09,426.27,1,93
1114,illuminer,illuminer,426.27,426.79,1,93
1115,le,le,426.79,426.91,1,93
1116,visage,visage,426.91,427.43,1,93
1117,de,de,427.43,427.55,1,93
1118,mon,mon,427.55,427.7,1,93
1119,jeune,jeune,427.7,427.99,1,93
1120,juge,juge,427.99,428.47,1,93
1121,c',c',429.03,429.15,1,94
1122,est,est,429.15,429.3,1,94
1123,tout,tout,429.44,429.66,1,94
1124,a,a,429.66,429.76,1,94
1125,fait,fait,429.76,429.93,1,94
1126,comme,comme,429.93,430.16,1,94
1127,ça,ça,430.16,430.4,1,94
1128,que,que,430.4,430.55,1,94
1129,je,je,430.55,430.7,1,94
1130,le,le,430.7,430.85,1,94
1131,voulais,voulais,430.85,431.2,1,94
1132,crois,crois,431.73,431.95,1,95
1133,-tu,tu,431.95,432.1,1,95
1134,qu',qu',432.1,432.21,1,95
1135,il,il,432.21,432.3,1,95
1136,faille,faille,432.3,432.49,1,95
1137,beaucoup,beaucoup,432.49,432.77,1,95
1138,d',d',432.77,432.8,1,95
1139,herbe,herbe,432.8,433.04,1,95
1140,à,à,433.04,433.13,1,95
1141,ce,ce,433.13,433.26,1,95
1142,mouton,mouton,433.26,433.63,1,95
1143,pourquoi,pourquoi,434.51,434.92,1,96
1144,parce,parce,435.67,435.94,1,97
1145,que,que,435.94,436.0,1,97
1146,chez,chez,436.0,436.23,1,97
1147,moi,moi,436.23,436.41,1,97
1148,c',c',436.41,436.51,1,97
1149,est,est,436.51,436.62,1,97
1150,tout,tout,436.62,436.79,1,97
1151,petit,petit,436.79,437.27,1,97
1152,ça,ça,438.01,438.17,1,98
1153,suffira,suffira,438.17,438.62,1,98
1154,sûrement,sûrement,438.62,439.13,1,98
1155,je,je,439.39,439.57,1,99
1156,t',t',439.57,439.62,1,99
1157,ai,ai,439.62,439.69,1,99
1158,donné,donné,439.69,439.93,1,99
1159,un,un,439.93,440.04,1,99
1160,tout,tout,440.04,440.19,1,99
1161,petit,petit,440.19,440.47,1,99
1162,mouton,mouton,440.47,440.9,1,99
1163,il,il,441.8,441.98,1,100
1164,pencha,pencha,441.98,442.34,1,100
1165,la,la,442.34,442.47,1,100
1166,tête,tête,442.47,442.73,1,100
1167,vers,vers,442.73,442.89,1,100
1168,le,le,442.89,442.99,1,100
1169,dessin,dessin,442.99,443.44,1,100
1170,pas,pas,444.45,444.53,1,101
1171,si,si,444.53,444.77,1,101
1172,petit,petit,444.77,445.06,1,101
1173,que,que,445.06,445.16,1,101
1174,ça,ça,445.16,445.43,1,101
1175,tiens,tiens,446.06,446.4,1,102
1176,il,il,446.77,446.93,1,103
1177,s',s',446.93,446.97,1,103
1178,est,est,446.97,447.11,1,103
1179,endormi,endormi,447.11,447.55,1,103
1180,et,et,448.802138,448.890886,1,104
1181,c',c',448.890886,449.017667,1,104
1182,est,est,449.017667,449.11,1,104
1183,ainsi,ainsi,449.11,449.62,1,104
1184,que,que,449.8,449.95,1,104
1185,je,je,449.95,450.09,1,104
1186,fis,fis,450.09,450.21,1,104
1187,la,la,450.25,450.37,1,104
1188,connaissance,connaissance,450.37,451.06,1,104
1189,du,de,451.06,451.12,1,104
1190,petit,petit,451.18,451.49,1,104
1191,prince,prince,451.49,452.02,1,104
1192,il,il,455.085379,455.231178,1,105
1193,me,me,455.231178,455.42,1,105
1194,fallut,fallut,455.42,455.67,1,105
1195,longtemps,longtemps,455.95,456.42,1,105
1196,pour,pour,456.42,456.65,1,105
1197,comprendre,comprendre,456.65,457.31,1,105
1198,d',d',457.35,457.39,1,105
1199,où,où,457.39,457.57,1,105
1200,il,il,457.57,457.75,1,105
1201,venait,venait,457.75,458.1,1,105
1202,le,le,458.794955,458.909058,1,106
1203,petit,petit,458.909058,459.23,1,106
1204,prince,prince,459.23,459.79,1,106
1205,qui,qui,459.79,460.03,1,106
1206,me,me,460.03,460.19,1,106
1207,posait,posait,460.19,460.57,1,106
1208,beaucoup,beaucoup,460.57,461.02,1,106
1209,de,de,461.02,461.15,1,106
1210,questions,questions,461.15,461.58,1,106
1211,ne,ne,461.89,462.08,1,107
1212,semblait,semblait,462.08,462.6,1,107
1213,jamais,jamais,462.6,463.22,1,107
1214,entendre,entendre,463.22,463.66,1,107
1215,les,les,463.66,463.81,1,107
1216,miennes,miennes,463.81,464.2,1,107
1217,ce,ce,464.97,465.19,1,108
1218,sont,sont,465.19,465.45,1,108
1219,des,des,465.45,465.58,1,108
1220,mots,mots,465.58,465.84,1,108
1221,prononcés,prononcés,465.84,466.47,1,108
1222,par,par,466.47,466.68,1,108
1223,hasard,hasard,466.68,467.16,1,108
1224,qui,qui,467.16,467.56,1,108
1225,peu,peu,467.85,468.04,1,108
1226,à,à,468.04,468.16,1,108
1227,peu,peu,468.16,468.48,1,108
1228,m',m',468.61,468.73,1,108
1229,ont,ont,468.73,468.89,1,108
1230,tout,tout,468.94,469.17,1,108
1231,révélé,révélé,469.17,469.75,1,108
1232,ainsi,ainsi,470.53,471.03,1,109
1233,quand,quand,471.23,471.47,1,109
1234,il,il,471.47,471.59,1,109
1235,aperçut,aperçut,471.59,472.11,1,109
1236,pour,pour,472.11,472.26,1,109
1237,la,la,472.26,472.41,1,109
1238,première,première,472.41,472.9,1,109
1239,fois,fois,472.9,473.12,1,109
1240,mon,mon,473.12,473.35,1,109
1241,avion,avion,473.35,473.68,1,109
1242,je,je,474.24,474.38,1,110
1243,ne,ne,474.38,474.54,1,110
1244,dessinerai,dessinerai,474.54,475.23,1,110
1245,pas,pas,475.35,475.52,1,110
1246,mon,mon,475.52,475.76,1,110
1247,avion,avion,475.76,476.11,1,110
1248,c',c',476.38,476.5,1,111
1249,est,est,476.5,476.64,1,111
1250,un,un,476.64,476.73,1,111
1251,dessin,dessin,476.73,477.11,1,111
1252,beaucoup,beaucoup,477.11,477.48,1,111
1253,trop,trop,477.48,477.67,1,111
1254,compliqué,compliqué,477.67,478.21,1,111
1255,pour,pour,478.21,478.38,1,111
1256,moi,moi,478.38,478.58,1,111
1257,il,il,479.45,479.64,1,112
1258,me,me,479.64,479.7,1,112
1259,demanda,demanda,479.7,480.3,1,112
1260,qu',qu',481.18864400000007,481.244111,1,112
1261,est,est,481.244111,481.323349,1,112
1262,-ce,ce,481.323349,481.449339,1,112
1263,que,que,481.449339,481.550764,1,112
1264,c',c',481.550764,481.652189,1,112
1265,est,est,481.652189,481.75,1,112
1266,que,que,481.75,481.84,1,112
1267,cette,cette,481.84,482.05,1,112
1268,chose,chose,482.05,482.39,1,112
1269,-là,là,482.39,482.59,1,112
1270,ce,ce,483.75,483.91,1,113
1271,n',n',483.91,483.95,1,113
1272,est,est,483.95,484.07,1,113
1273,pas,pas,484.07,484.2,1,113
1274,une,une,484.29,484.37,1,113
1275,chose,chose,484.37,484.83,1,113
1276,ça,ça,485.16,485.43,1,114
1277,vole,vole,485.43,485.83,1,114
1278,c',c',486.09,486.21,1,115
1279,est,est,486.21,486.34,1,115
1280,un,un,486.34,486.46,1,115
1281,avion,avion,486.46,486.82,1,115
1282,c',c',487.22,487.35,1,116
1283,est,est,487.35,487.4,1,116
1284,mon,mon,487.4,487.65,1,116
1285,avion,avion,487.65,487.99,1,116
1286,et,et,488.91,488.98,1,117
1287,j',j',488.98,489.01,1,117
1288,étais,étais,489.01,489.33,1,117
1289,fier,fier,489.37,489.67,1,117
1290,de,de,489.67,489.77,1,117
1291,lui,lui,489.77,489.94,1,117
1292,apprendre,apprendre,489.94,490.42,1,117
1293,que,que,490.42,490.53,1,117
1294,je,je,490.53,490.67,1,117
1295,volais,volais,490.67,491.05,1,117
1296,alors,alors,491.86,492.28,1,118
1297,il,il,492.28,492.35,1,118
1298,s',s',492.35,492.5,1,118
1299,écria,écria,492.5,493.01,1,118
1300,comment,comment,493.7,494.27,1,118
1301,tu,tu,494.71,494.87,1,118
1302,es,es,494.87,494.93,1,118
1303,tombé,tombé,494.93,495.24,1,118
1304,du,de,495.24,495.295,1,118
1305,ciel,ciel,495.35,495.77,1,118
1306,oui,oui,496.55,496.91,1,119
1307,fis,fis,497.27,497.39,1,119
1308,-je,je,497.46,497.56,1,119
1309,modestement,modestement,497.56,498.2,1,119
1310,ah,ah,499.2,499.43,1,120
1311,ça,ça,499.57,499.887628,1,120
1312,c',c',499.887628,499.951019,1,120
1313,est,est,499.951019,500.09,1,120
1314,drôle,drôle,500.09,500.63,1,120
1315,et,et,501.13,501.21,1,121
1316,le,le,501.21,501.36,1,121
1317,petit,petit,501.36,501.66,1,121
1318,prince,prince,501.66,502.12,1,121
1319,eut,eut,502.12,502.33,1,121
1320,un,un,502.33,502.5,1,121
1321,très,très,502.5,502.89,1,121
1322,joli,joli,502.89,503.28,1,121
1323,éclat,éclat,503.28,503.6,1,121
1324,de,de,503.6,503.73,1,121
1325,rire,rire,503.73,504.1,1,121
1326,qui,qui,504.1,504.32,1,122
1327,m',m',504.32,504.4,1,122
1328,irrita,irrita,504.4,504.87,1,122
1329,beaucoup,beaucoup,504.87,505.42,1,122
1330,je,je,506.01,506.13,1,123
1331,désire,désire,506.13,506.6,1,123
1332,que,que,506.6,506.71,1,123
1333,l',l',506.71,506.77,1,123
1334,on,on,506.77,506.85,1,123
1335,prenne,prenne,506.85,507.1,1,123
1336,mes,mes,507.1,507.21,1,123
1337,malheurs,malheurs,507.21,507.6,1,123
1338,au,à,507.68,507.715,1,123
1339,sérieux,sérieux,507.75,508.25,1,123
1340,puis,puis,509.08,509.46,1,124
1341,il,il,509.46,509.5,1,124
1342,ajouta,ajouta,509.5,510.0,1,124
1343,alors,alors,510.92,511.31,1,124
1344,toi,toi,511.31,511.6,1,124
1345,aussi,aussi,511.6,511.98,1,124
1346,tu,tu,511.98,512.1,1,124
1347,viens,viens,512.1,512.28,1,124
